id,departure_airport_icao_code,arrival_airport_icao_code,scheduled_runway_departure,actual_runway_departure,scheduled_runway_arrival,actual_runway_arrival
306128398,KFLL,KEWR,2013-08-16 12:22:00,2013-08-16 12:33:00,2013-08-16 14:47:00,2013-08-16 15:00:00
306161836,KOKC,KMSP,2013-08-16 12:22:00,2013-08-16 12:16:00,2013-08-16 14:17:00,2013-08-16 13:54:00
306137598,KIAH,KPIT,2013-08-16 12:22:00,2013-08-16 12:26:00,2013-08-16 14:34:00,2013-08-16 14:48:00
306157228,KMSP,KEWR,2013-08-16 12:22:00,2013-08-16 12:24:00,2013-08-16 14:32:00,2013-08-16 14:37:00
306131941,KGSO,KMIA,2013-08-16 12:22:00,2013-08-16 12:11:00,2013-08-16 14:22:00,2013-08-16 13:59:00
306168652,KPNS,KATL,2013-08-16 12:22:00,2013-08-16 12:47:00,2013-08-16 13:07:00,2013-08-16 13:31:00
306162356,KORD,KATL,2013-08-16 12:22:00,2013-08-16 12:21:00,2013-08-16 13:47:00,2013-08-16 13:47:00
306101746,KATL,KHOU,2013-08-16 12:22:00,2013-08-16 12:24:00,2013-08-16 14:01:00,2013-08-16 14:15:00
306136783,KIAD,KDFW,2013-08-16 12:22:00,2013-08-16 12:33:00,2013-08-16 14:54:00,2013-08-16 15:19:00
306136680,KIAD,KATL,2013-08-16 12:22:00,2013-08-16 12:44:00,2013-08-16 13:42:00,2013-08-16 14:17:00
306174374,KSFB,KTYS,2013-08-16 12:22:00,2013-08-16 12:14:00,2013-08-16 13:35:00,2013-08-16 13:25:00
306137246,KIAH,KDFW,2013-08-16 12:22:00,2013-08-16 12:18:00,2013-08-16 13:03:00,2013-08-16 13:03:00
306136909,KIAD,KMCO,2013-08-16 12:22:00,2013-08-16 12:51:00,2013-08-16 14:09:00,2013-08-16 14:34:00
306175937,KSHV,KIAH,2013-08-16 12:22:00,2013-08-16 12:50:00,2013-08-16 13:02:00,2013-08-16 13:25:00
306178716,KSTL,KMWA,2013-08-16 12:22:00,2013-08-16 12:11:00,2013-08-16 12:59:00,2013-08-16 12:45:00
306390444,KGRR,KMEM,2013-08-16 12:22:00,2013-08-16 11:26:00,2013-08-16 13:50:00,2013-08-16 12:43:00
306137030,KIAD,KSYR,2013-08-16 12:22:00,2013-08-16 12:34:00,2013-08-16 13:10:00,2013-08-16 13:20:00
306157194,KMSP,KDFW,2013-08-16 12:22:00,2013-08-16 12:16:00,2013-08-16 14:46:00,2013-08-16 14:16:00
306126691,KEUG,KPDX,2013-08-16 12:22:00,2013-08-16 12:18:00,2013-08-16 12:45:00,2013-08-16 12:47:00
306178546,KSTL,KATL,2013-08-16 12:23:00,2013-08-16 12:27:00,2013-08-16 13:29:00,2013-08-16 13:33:00
306171681,KROC,KORD,2013-08-16 12:23:00,2013-08-16 13:19:00,2013-08-16 13:37:00,2013-08-16 14:44:00
306390693,KPIT,KMEM,2013-08-16 12:23:00,2013-08-16 11:53:00,2013-08-16 13:59:00,2013-08-16 13:31:00
306137709,KIAH,KTUL,2013-08-16 12:23:00,2013-08-16 12:14:00,2013-08-16 13:28:00,2013-08-16 13:22:00
306101357,KATL,KBTR,2013-08-16 12:23:00,2013-08-16 12:22:00,2013-08-16 13:36:00,2013-08-16 13:36:00
306175278,KSGU,KSLC,2013-08-16 12:23:00,2013-08-16 12:16:00,2013-08-16 13:12:00,2013-08-16 13:04:00
306137147,KIAH,KBWI,2013-08-16 12:23:00,2013-08-16 12:31:00,2013-08-16 15:06:00,2013-08-16 14:59:00
306131383,KGRB,KMSP,2013-08-16 12:23:00,2013-08-16 12:20:00,2013-08-16 13:01:00,2013-08-16 13:02:00
306137035,KIAD,KTPA,2013-08-16 12:23:00,2013-08-16 12:48:00,2013-08-16 14:32:00,2013-08-16 14:44:00
306137371,KIAH,KLAX,2013-08-16 12:23:00,2013-08-16 12:33:00,2013-08-16 15:20:00,2013-08-16 15:32:00
306109618,KBUF,KCLT,2013-08-16 12:23:00,2013-08-16 12:25:00,2013-08-16 13:53:00,2013-08-16 14:01:00
306388631,KROC,KBDL,2013-08-16 12:23:00,2013-08-16 12:39:00,2013-08-16 13:07:00,2013-08-16 13:22:00
306178565,KSTL,KBWI,2013-08-16 12:23:00,2013-08-16 12:25:00,2013-08-16 14:01:00,2013-08-16 14:03:00
306105188,KBIL,KMSP,2013-08-16 12:23:00,2013-08-16 12:20:00,2013-08-16 13:57:00,2013-08-16 13:58:00
306128451,KFLL,KLBE,2013-08-16 12:23:00,2013-08-16 12:25:00,2013-08-16 14:31:00,2013-08-16 14:40:00
306152832,KMCO,KDTW,2013-08-16 12:23:00,2013-08-16 12:25:00,2013-08-16 14:24:00,2013-08-16 14:32:00
306161963,KOMA,KCLT,2013-08-16 12:23:00,2013-08-16 12:18:00,2013-08-16 14:24:00,2013-08-16 14:23:00
306101814,KATL,KILM,2013-08-16 12:23:00,2013-08-16 12:28:00,2013-08-16 13:22:00,2013-08-16 13:21:00
306102907,KAUS,KIAD,2013-08-16 12:23:00,2013-08-16 12:18:00,2013-08-16 15:11:00,2013-08-16 14:57:00
306141153,KJFK,KTPA,2013-08-16 12:23:00,2013-08-16 12:27:00,2013-08-16 14:42:00,2013-08-16 14:51:00
306169059,KPRC,KCNY,2013-08-16 12:23:00,2013-08-16 12:24:00,2013-08-16 13:29:00,2013-08-16 13:37:00
306101374,KATL,KBUF,2013-08-16 12:23:00,2013-08-16 12:20:00,2013-08-16 13:57:00,2013-08-16 13:51:00
306127151,KEWR,KMSY,2013-08-16 12:23:00,2013-08-16 12:34:00,2013-08-16 15:10:00,2013-08-16 15:29:00
306184239,KTUL,KMSP,2013-08-16 12:23:00,2013-08-16 12:20:00,2013-08-16 14:01:00,2013-08-16 13:51:00
306116114,KCMH,KJFK,2013-08-16 12:23:00,2013-08-16 12:12:00,2013-08-16 13:58:00,2013-08-16 13:35:00
306141094,KJFK,KSFO,2013-08-16 12:24:00,2013-08-16 12:19:00,2013-08-16 18:21:00,2013-08-16 17:56:00
306166610,KPHL,KDCA,2013-08-16 12:24:00,2013-08-16 12:19:00,2013-08-16 12:54:00,2013-08-16 12:52:00
306156563,KMOB,KATL,2013-08-16 12:24:00,2013-08-16 12:19:00,2013-08-16 13:12:00,2013-08-16 13:06:00
306137255,KIAH,KDFW,2013-08-16 12:24:00,2013-08-16 12:41:00,2013-08-16 13:31:00,2013-08-16 13:28:00
306136863,KIAD,KLAS,2013-08-16 12:24:00,2013-08-16 12:21:00,2013-08-16 16:50:00,2013-08-16 16:40:00
306106463,KBNA,KMCO,2013-08-16 12:24:00,2013-08-16 12:30:00,2013-08-16 13:52:00,2013-08-16 13:55:00
306155129,KMHT,KCLT,2013-08-16 12:24:00,2013-08-16 12:22:00,2013-08-16 14:27:00,2013-08-16 14:28:00
306126914,KEWR,KCLT,2013-08-16 12:24:00,2013-08-16 12:41:00,2013-08-16 13:39:00,2013-08-16 14:07:00
306161970,KOMA,KDEN,2013-08-16 12:24:00,2013-08-16 12:20:00,2013-08-16 13:31:00,2013-08-16 13:31:00
306157452,KMSP,KOMA,2013-08-16 12:24:00,2013-08-16 12:34:00,2013-08-16 13:11:00,2013-08-16 13:27:00
306102936,KAUS,KLGB,2013-08-16 12:24:00,2013-08-16 12:20:00,2013-08-16 15:03:00,2013-08-16 14:58:00
306101723,KATL,KGSO,2013-08-16 12:24:00,2013-08-16 12:30:00,2013-08-16 13:11:00,2013-08-16 13:15:00
306110088,KBWI,KORF,2013-08-16 12:24:00,2013-08-16 12:28:00,2013-08-16 12:54:00,2013-08-16 13:00:00
306390492,KAUS,KMEM,2013-08-16 12:25:00,2013-08-16 12:22:00,2013-08-16 13:40:00,2013-08-16 13:33:00
306110034,KBWI,KMCI,2013-08-16 12:25:00,2013-08-16 12:28:00,2013-08-16 14:41:00,2013-08-16 14:45:00
306114889,KCLE,KDTW,2013-08-16 12:25:00,2013-08-16 12:27:00,2013-08-16 12:44:00,2013-08-16 12:56:00
306137644,KIAH,KSEA,2013-08-16 12:25:00,2013-08-16 12:28:00,2013-08-16 16:29:00,2013-08-16 16:42:00
306152698,KMCI,KSTL,2013-08-16 12:25:00,2013-08-16 12:24:00,2013-08-16 13:06:00,2013-08-16 13:01:00
306121634,KDFW,KLAX,2013-08-16 12:25:00,2013-08-16 12:24:00,2013-08-16 15:24:00,2013-08-16 15:14:00
306099140,KALB,KBOS,2013-08-16 12:25:00,2013-08-16 12:25:00,2013-08-16 13:18:00,2013-08-16 13:11:00
306166999,KPHL,KTPA,2013-08-16 12:25:00,2013-08-16 12:21:00,2013-08-16 14:40:00,2013-08-16 14:35:00
306136697,KIAD,KBDL,2013-08-16 12:25:00,2013-08-16 12:33:00,2013-08-16 13:20:00,2013-08-16 13:27:00
306098627,KAGS,KATL,2013-08-16 12:25:00,2013-08-16 12:41:00,2013-08-16 12:57:00,2013-08-16 13:25:00
306162423,KORD,KBNA,2013-08-16 12:25:00,2013-08-16 12:25:00,2013-08-16 13:35:00,2013-08-16 13:29:00
306138796,KIND,KORD,2013-08-16 12:25:00,2013-08-16 12:20:00,2013-08-16 13:05:00,2013-08-16 12:53:00
306136803,KIAD,KEWR,2013-08-16 12:25:00,2013-08-16 12:27:00,2013-08-16 13:04:00,2013-08-16 13:12:00
306101713,KATL,KGPT,2013-08-16 12:25:00,2013-08-16 12:42:00,2013-08-16 13:25:00,2013-08-16 13:51:00
306178652,KSTL,KIAH,2013-08-16 12:25:00,2013-08-16 12:23:00,2013-08-16 14:02:00,2013-08-16 14:00:00
306153563,KMDW,KIAD,2013-08-16 12:25:00,2013-08-16 12:21:00,2013-08-16 13:49:00,2013-08-16 13:40:00
306164816,KPBI,KATL,2013-08-16 12:25:00,2013-08-16 12:29:00,2013-08-16 13:49:00,2013-08-16 13:56:00
306110130,KBWI,KRDU,2013-08-16 12:25:00,2013-08-16 13:00:00,2013-08-16 13:12:00,2013-08-16 13:48:00
306101837,KATL,KJAX,2013-08-16 12:25:00,2013-08-16 12:31:00,2013-08-16 13:11:00,2013-08-16 13:14:00
306136880,KIAD,KLGA,2013-08-16 12:25:00,2013-08-16 12:58:00,2013-08-16 13:07:00,2013-08-16 13:42:00
306390292,KPHX,KSDF,2013-08-16 12:25:00,2013-08-16 12:39:00,2013-08-16 15:20:00,2013-08-16 15:40:00
306109930,KBWI,KCLT,2013-08-16 12:25:00,2013-08-16 12:38:00,2013-08-16 13:21:00,2013-08-16 13:38:00
306173893,KSEA,KDEN,2013-08-16 12:25:00,2013-08-16 12:32:00,2013-08-16 14:29:00,2013-08-16 14:44:00
306150403,KLMT,KSFO,2013-08-16 12:25:00,2013-08-16 12:26:00,2013-08-16 13:42:00,2013-08-16 13:59:00
306390539,KATL,KIND,2013-08-16 12:25:00,2013-08-16 12:59:00,2013-08-16 14:45:00,2013-08-16 15:18:00
306104946,KBHM,KDAL,2013-08-16 12:25:00,2013-08-16 12:22:00,2013-08-16 13:51:00,2013-08-16 13:56:00
306137340,KIAH,KIND,2013-08-16 12:25:00,2013-08-16 12:27:00,2013-08-16 14:15:00,2013-08-16 14:21:00
306166621,KPHL,KDEN,2013-08-16 12:25:00,2013-08-16 12:40:00,2013-08-16 15:41:00,2013-08-16 16:01:00
306110014,KBWI,KJAX,2013-08-16 12:25:00,2013-08-16 12:31:00,2013-08-16 14:08:00,2013-08-16 14:11:00
306152508,KMBL,KMDW,2013-08-16 12:25:00,2013-08-16 12:17:00,2013-08-16 13:14:00,2013-08-16 13:07:00
306157018,KMSO,KSLC,2013-08-16 12:25:00,2013-08-16 12:28:00,2013-08-16 13:28:00,2013-08-16 13:31:00
306110151,KBWI,KSDF,2013-08-16 12:25:00,2013-08-16 12:37:00,2013-08-16 13:41:00,2013-08-16 13:52:00
306109910,KBWI,KCHS,2013-08-16 12:25:00,2013-08-16 12:43:00,2013-08-16 13:42:00,2013-08-16 13:59:00
306102889,KAUS,KDTW,2013-08-16 12:25:00,2013-08-16 12:23:00,2013-08-16 14:54:00,2013-08-16 14:59:00
306101955,KATL,KMCI,2013-08-16 12:25:00,2013-08-16 12:29:00,2013-08-16 14:09:00,2013-08-16 14:10:00
306147869,KLGA,KDFW,2013-08-16 12:25:00,2013-08-16 12:36:00,2013-08-16 15:35:00,2013-08-16 15:45:00
306137006,KIAD,KSEA,2013-08-16 12:25:00,2013-08-16 12:30:00,2013-08-16 17:08:00,2013-08-16 17:30:00
306391087,KYIP,KHSV,2013-08-16 12:25:00,2013-08-16 12:09:00,2013-08-16 13:45:00,2013-08-16 13:38:00
306102869,KAUS,KDEN,2013-08-16 12:25:00,2013-08-16 12:25:00,2013-08-16 14:20:00,2013-08-16 14:21:00
306110142,KBWI,KRSW,2013-08-16 12:25:00,2013-08-16 12:47:00,2013-08-16 14:48:00,2013-08-16 15:04:00
306114996,KCLE,KORD,2013-08-16 12:26:00,2013-08-16 12:16:00,2013-08-16 13:45:00,2013-08-16 13:06:00
306114174,KCID,KORD,2013-08-16 12:26:00,2013-08-16 13:04:00,2013-08-16 13:04:00,2013-08-16 13:44:00
306101550,KATL,KDEN,2013-08-16 12:26:00,2013-08-16 12:34:00,2013-08-16 15:15:00,2013-08-16 15:08:00
306390540,KEWR,KIAD,2013-08-16 12:26:00,2013-08-16 12:14:00,2013-08-16 13:56:00,2013-08-16 13:41:00
306140825,KJFK,KLAS,2013-08-16 12:26:00,2013-08-16 12:38:00,2013-08-16 17:02:00,2013-08-16 17:21:00
306148146,KLGA,KRIC,2013-08-16 12:26:00,2013-08-16 12:25:00,2013-08-16 13:19:00,2013-08-16 13:21:00
306166573,KPHL,KCLT,2013-08-16 12:26:00,2013-08-16 12:56:00,2013-08-16 13:30:00,2013-08-16 14:17:00
306137550,KIAH,KORD,2013-08-16 12:26:00,2013-08-16 12:36:00,2013-08-16 14:30:00,2013-08-16 14:40:00
306157355,KMSP,KLAX,2013-08-16 12:26:00,2013-08-16 12:23:00,2013-08-16 15:51:00,2013-08-16 15:39:00
306152623,KMCI,KLAX,2013-08-16 12:26:00,2013-08-16 12:21:00,2013-08-16 15:19:00,2013-08-16 15:12:00
306127240,KEWR,KRDU,2013-08-16 12:26:00,2013-08-16 12:39:00,2013-08-16 13:44:00,2013-08-16 14:02:00
306110043,KBWI,KMCO,2013-08-16 12:26:00,2013-08-16 12:36:00,2013-08-16 14:28:00,2013-08-16 14:28:00
306166879,KPHL,KPHX,2013-08-16 12:26:00,2013-08-16 12:44:00,2013-08-16 16:53:00,2013-08-16 16:57:00
306137284,KIAH,KEWR,2013-08-16 12:26:00,2013-08-16 12:29:00,2013-08-16 15:14:00,2013-08-16 15:20:00
306137140,KIAH,KBTR,2013-08-16 12:26:00,2013-08-16 12:22:00,2013-08-16 13:07:00,2013-08-16 13:01:00
306155304,KMIA,KEWR,2013-08-16 12:26:00,2013-08-16 12:21:00,2013-08-16 15:16:00,2013-08-16 14:46:00
306104053,KBDL,KORD,2013-08-16 12:26:00,2013-08-16 12:17:00,2013-08-16 14:59:00,2013-08-16 14:13:00
306390553,KFLL,KMEM,2013-08-16 12:26:00,2013-08-16 12:19:00,2013-08-16 14:23:00,2013-08-16 14:10:00
306295267,KEWR,KBOS,2013-08-16 12:26:00,2013-08-16 12:13:00,2013-08-16 13:46:00,2013-08-16 13:29:00
306127217,KEWR,KPIT,2013-08-16 12:26:00,2013-08-16 12:35:00,2013-08-16 13:31:00,2013-08-16 13:43:00
306166515,KPHL,KBOS,2013-08-16 12:26:00,2013-08-16 12:59:00,2013-08-16 13:13:00,2013-08-16 13:47:00
306140670,KJFK,KBUF,2013-08-16 12:26:00,2013-08-16 12:22:00,2013-08-16 13:15:00,2013-08-16 13:17:00
306136924,KIAD,KMGW,2013-08-16 12:26:00,2013-08-16 12:28:00,2013-08-16 13:02:00,2013-08-16 13:04:00
306137267,KIAH,KDTW,2013-08-16 12:27:00,2013-08-16 12:29:00,2013-08-16 14:41:00,2013-08-16 14:53:00
306147928,KLGA,KIAD,2013-08-16 12:27:00,2013-08-16 12:40:00,2013-08-16 13:13:00,2013-08-16 13:30:00
306171642,KROC,KCLT,2013-08-16 12:27:00,2013-08-16 12:28:00,2013-08-16 14:02:00,2013-08-16 14:09:00
306389879,KOQU,KHPN,2013-08-16 12:27:00,2013-08-16 11:48:00,2013-08-16 12:51:00,2013-08-16 12:19:00
306163296,KORD,KPHX,2013-08-16 12:27:00,2013-08-16 12:32:00,2013-08-16 15:35:00,2013-08-16 15:31:00
306137405,KIAH,KLGA,2013-08-16 12:27:00,2013-08-16 12:31:00,2013-08-16 15:29:00,2013-08-16 15:19:00
306102275,KATL,KPNS,2013-08-16 12:27:00,2013-08-16 12:34:00,2013-08-16 13:14:00,2013-08-16 13:22:00
306157716,KMSY,KATL,2013-08-16 12:27:00,2013-08-16 12:34:00,2013-08-16 13:35:00,2013-08-16 13:33:00
306109955,KBWI,KDFW,2013-08-16 12:27:00,2013-08-16 12:42:00,2013-08-16 15:30:00,2013-08-16 15:36:00
306387349,KBUY,KCLT,2013-08-16 12:27:00,2013-08-16 12:41:00,2013-08-16 12:59:00,2013-08-16 13:02:00
306147851,KLGA,KDEN,2013-08-16 12:27:00,2013-08-16 12:34:00,2013-08-16 15:52:00,2013-08-16 16:02:00
306390082,KDTW,KMEM,2013-08-16 12:27:00,2013-08-16 12:31:00,2013-08-16 13:59:00,2013-08-16 14:16:00
306161803,KOKC,KDFW,2013-08-16 12:28:00,2013-08-16 12:23:00,2013-08-16 13:21:00,2013-08-16 12:51:00
306116156,KCMH,KORD,2013-08-16 12:28:00,2013-08-16 12:25:00,2013-08-16 13:18:00,2013-08-16 13:12:00
306390559,KMSP,KIND,2013-08-16 12:28:00,2013-08-16 13:39:00,2013-08-16 13:33:00,2013-08-16 14:11:00
306101659,KATL,KFAY,2013-08-16 12:28:00,2013-08-16 12:50:00,2013-08-16 13:22:00,2013-08-16 13:38:00
306171865,KRSW,KCLT,2013-08-16 12:28:00,2013-08-16 12:28:00,2013-08-16 14:00:00,2013-08-16 13:51:00
306172717,KSAT,KORD,2013-08-16 12:28:00,2013-08-16 12:19:00,2013-08-16 14:59:00,2013-08-16 14:37:00
306140940,KJFK,KMSP,2013-08-16 12:28:00,2013-08-16 13:01:00,2013-08-16 14:49:00,2013-08-16 15:18:00
306390530,KSLC,KIDA,2013-08-16 12:28:00,2013-08-16 13:20:00,2013-08-16 13:15:00,2013-08-16 14:14:00
306183218,KTPA,KORD,2013-08-16 12:28:00,2013-08-16 12:31:00,2013-08-16 15:10:00,2013-08-16 14:48:00
306136991,KIAD,KSAN,2013-08-16 12:28:00,2013-08-16 12:26:00,2013-08-16 17:09:00,2013-08-16 17:13:00
306101514,KATL,KDAL,2013-08-16 12:28:00,2013-08-16 12:25:00,2013-08-16 14:23:00,2013-08-16 14:28:00
306128392,KFLL,KDTW,2013-08-16 12:28:00,2013-08-16 12:31:00,2013-08-16 14:50:00,2013-08-16 14:53:00
306155521,KMIA,KPIT,2013-08-16 12:28:00,2013-08-16 12:45:00,2013-08-16 14:59:00,2013-08-16 15:02:00
306134897,KHLN,KSLC,2013-08-16 12:29:00,2013-08-16 12:24:00,2013-08-16 13:29:00,2013-08-16 13:23:00
306178663,KSTL,KLAS,2013-08-16 12:29:00,2013-08-16 12:50:00,2013-08-16 15:41:00,2013-08-16 15:51:00
306140142,KJAN,KDCA,2013-08-16 12:29:00,2013-08-16 13:15:00,2013-08-16 14:28:00,2013-08-16 15:05:00
306126312,KELP,KPHX,2013-08-16 12:29:00,2013-08-16 12:28:00,2013-08-16 13:27:00,2013-08-16 13:23:00
306390531,KIAH,KMSY,2013-08-16 12:29:00,2013-08-16 13:50:00,2013-08-16 13:34:00,2013-08-16 15:00:00
306101520,KATL,KDAY,2013-08-16 12:29:00,2013-08-16 12:27:00,2013-08-16 13:30:00,2013-08-16 13:28:00
306102397,KATL,KSFO,2013-08-16 12:29:00,2013-08-16 12:33:00,2013-08-16 17:17:00,2013-08-16 17:16:00
306109637,KBUF,KEWR,2013-08-16 12:29:00,2013-08-16 12:17:00,2013-08-16 13:25:00,2013-08-16 13:05:00
306166827,KPHL,KMSP,2013-08-16 12:29:00,2013-08-16 12:29:00,2013-08-16 14:43:00,2013-08-16 14:39:00
306157140,KMSP,KCMH,2013-08-16 12:29:00,2013-08-16 13:17:00,2013-08-16 13:55:00,2013-08-16 14:44:00
306102071,KATL,KMKE,2013-08-16 12:29:00,2013-08-16 12:38:00,2013-08-16 14:02:00,2013-08-16 14:11:00
306150192,KLIT,KORD,2013-08-16 12:29:00,2013-08-16 12:20:00,2013-08-16 14:20:00,2013-08-16 13:42:00
306116738,KCOS,KLAX,2013-08-16 12:29:00,2013-08-16 12:28:00,2013-08-16 14:32:00,2013-08-16 14:40:00
306180674,KSYR,KCLT,2013-08-16 12:29:00,2013-08-16 12:23:00,2013-08-16 13:51:00,2013-08-16 14:06:00
306391095,KIAD,KCRW,2013-08-16 12:29:00,2013-08-16 12:31:00,2013-08-16 13:27:00,2013-08-16 13:22:00
306163101,KORD,KMCO,2013-08-16 12:29:00,2013-08-16 12:18:00,2013-08-16 14:55:00,2013-08-16 14:30:00
306136781,KIAD,KDEN,2013-08-16 12:29:00,2013-08-16 12:36:00,2013-08-16 15:43:00,2013-08-16 15:42:00
306108219,KBOS,KORD,2013-08-16 12:29:00,2013-08-16 12:27:00,2013-08-16 15:04:00,2013-08-16 14:43:00
306126314,KELP,KPHX,2013-08-16 12:30:00,2013-08-16 12:37:00,2013-08-16 13:26:00,2013-08-16 13:34:00
306157801,KMSY,KLAX,2013-08-16 12:30:00,2013-08-16 12:25:00,2013-08-16 16:00:00,2013-08-16 16:02:00
306155117,KMHT,KBWI,2013-08-16 12:30:00,2013-08-16 12:24:00,2013-08-16 13:35:00,2013-08-16 13:31:00
306115013,KCLE,KORD,2013-08-16 12:30:00,2013-08-16 12:28:00,2013-08-16 13:26:00,2013-08-16 13:22:00
306140785,KJFK,KHOU,2013-08-16 12:30:00,2013-08-16 12:35:00,2013-08-16 15:40:00,2013-08-16 15:54:00
306391111,KBDL,KCLE,2013-08-16 12:30:00,2013-08-16 12:16:00,2013-08-16 14:37:00,2013-08-16 14:12:00
306121350,KDFW,KCLT,2013-08-16 12:30:00,2013-08-16 12:26:00,2013-08-16 15:00:00,2013-08-16 14:30:00
306156983,KMSN,KMSP,2013-08-16 12:30:00,2013-08-16 12:29:00,2013-08-16 13:07:00,2013-08-16 13:06:00
306119203,KDAL,KELP,2013-08-16 12:30:00,2013-08-16 12:34:00,2013-08-16 13:47:00,2013-08-16 14:06:00
306177263,KSLC,KIAH,2013-08-16 12:30:00,2013-08-16 12:25:00,2013-08-16 14:50:00,2013-08-16 14:56:00
306097389,KABQ,KPHX,2013-08-16 12:30:00,2013-08-16 12:27:00,2013-08-16 13:24:00,2013-08-16 13:19:00
306107854,KBOS,KACK,2013-08-16 12:30:00,2013-08-16 12:07:00,2013-08-16 13:09:00,2013-08-16 12:38:00
306174233,KSEA,KSFO,2013-08-16 12:30:00,2013-08-16 12:38:00,2013-08-16 14:09:00,2013-08-16 14:29:00
306391107,KABQ,KFMN,2013-08-16 12:30:00,2013-08-16 12:42:00,2013-08-16 13:25:00,2013-08-16 13:48:00
306121798,KDFW,KMSP,2013-08-16 12:30:00,2013-08-16 12:27:00,2013-08-16 14:48:00,2013-08-16 14:24:00
306120705,KDEN,KLAS,2013-08-16 12:30:00,2013-08-16 12:32:00,2013-08-16 14:00:00,2013-08-16 14:01:00
306099389,KALS,KDEN,2013-08-16 12:30:00,2013-08-16 12:34:00,2013-08-16 13:13:00,2013-08-16 13:23:00
306155991,KMLB,KCLT,2013-08-16 12:30:00,2013-08-16 12:13:00,2013-08-16 13:57:00,2013-08-16 13:30:00
306101486,KATL,KCRW,2013-08-16 12:30:00,2013-08-16 15:41:00,2013-08-16 13:29:00,2013-08-16 16:35:00
306101539,KATL,KDCA,2013-08-16 12:30:00,2013-08-16 12:35:00,2013-08-16 13:46:00,2013-08-16 13:48:00
306295469,KONT,KSMX,2013-08-16 12:30:00,2013-08-16 14:12:00,2013-08-16 13:34:00,2013-08-16 15:11:00
306163084,KORD,KMCI,2013-08-16 12:30:00,2013-08-16 12:23:00,2013-08-16 13:45:00,2013-08-16 13:21:00
306121929,KDFW,KRDU,2013-08-16 12:30:00,2013-08-16 12:21:00,2013-08-16 15:04:00,2013-08-16 14:32:00
306109995,KBWI,KHOU,2013-08-16 12:30:00,2013-08-16 12:44:00,2013-08-16 15:22:00,2013-08-16 16:00:00
306116717,KCOS,KATL,2013-08-16 12:30:00,2013-08-16 12:30:00,2013-08-16 14:42:00,2013-08-16 14:51:00
306157744,KMSY,KDCA,2013-08-16 12:30:00,2013-08-16 12:47:00,2013-08-16 14:39:00,2013-08-16 14:59:00
306109610,KBUF,KBWI,2013-08-16 12:30:00,2013-08-16 12:30:00,2013-08-16 13:18:00,2013-08-16 13:16:00
306108321,KBOS,KROC,2013-08-16 12:30:00,2013-08-16 12:33:00,2013-08-16 13:31:00,2013-08-16 13:36:00
306151127,KLWS,KSLC,2013-08-16 12:31:00,2013-08-16 12:29:00,2013-08-16 13:37:00,2013-08-16 13:34:00
306102431,KATL,KSLC,2013-08-16 12:31:00,2013-08-16 12:36:00,2013-08-16 16:17:00,2013-08-16 16:11:00
306164853,KPBI,KLGA,2013-08-16 12:31:00,2013-08-16 12:33:00,2013-08-16 14:41:00,2013-08-16 14:48:00
306178311,KSRQ,KATL,2013-08-16 12:31:00,2013-08-16 12:28:00,2013-08-16 13:45:00,2013-08-16 13:41:00
306147963,KLGA,KMCI,2013-08-16 12:31:00,2013-08-16 12:41:00,2013-08-16 14:58:00,2013-08-16 15:13:00
306121375,KDFW,KCRP,2013-08-16 12:31:00,2013-08-16 12:16:00,2013-08-16 13:28:00,2013-08-16 13:09:00
306128429,KFLL,KJFK,2013-08-16 12:31:00,2013-08-16 12:30:00,2013-08-16 14:43:00,2013-08-16 14:49:00
306136852,KIAD,KJFK,2013-08-16 12:31:00,2013-08-16 12:36:00,2013-08-16 13:16:00,2013-08-16 13:21:00
306136984,KIAD,KROC,2013-08-16 12:31:00,2013-08-16 12:30:00,2013-08-16 13:19:00,2013-08-16 13:17:00
306099156,KALB,KCLT,2013-08-16 12:31:00,2013-08-16 12:41:00,2013-08-16 14:08:00,2013-08-16 14:36:00
306133195,KHDN,KDEN,2013-08-16 12:31:00,2013-08-16 12:31:00,2013-08-16 13:02:00,2013-08-16 13:09:00
306102929,KAUS,KLAX,2013-08-16 12:32:00,2013-08-16 12:28:00,2013-08-16 15:31:00,2013-08-16 15:13:00
306137702,KIAH,KTPA,2013-08-16 12:32:00,2013-08-16 12:31:00,2013-08-16 14:17:00,2013-08-16 14:15:00
306163366,KORD,KROC,2013-08-16 12:32:00,2013-08-16 12:23:00,2013-08-16 13:46:00,2013-08-16 13:38:00
306163363,KORD,KROA,2013-08-16 12:32:00,2013-08-16 12:26:00,2013-08-16 13:51:00,2013-08-16 13:43:00
306163277,KORD,KPHL,2013-08-16 12:32:00,2013-08-16 12:30:00,2013-08-16 14:05:00,2013-08-16 14:05:00
306162492,KORD,KCAK,2013-08-16 12:32:00,2013-08-16 12:26:00,2013-08-16 13:24:00,2013-08-16 13:15:00
306140691,KJFK,KCHS,2013-08-16 12:32:00,2013-08-16 12:35:00,2013-08-16 14:07:00,2013-08-16 14:18:00
306119639,KDCA,KEWR,2013-08-16 12:32:00,2013-08-16 12:41:00,2013-08-16 13:09:00,2013-08-16 13:22:00
306102391,KATL,KSEA,2013-08-16 12:32:00,2013-08-16 12:46:00,2013-08-16 17:17:00,2013-08-16 17:26:00
306167120,KPHX,KCLT,2013-08-16 12:33:00,2013-08-16 12:32:00,2013-08-16 15:54:00,2013-08-16 16:08:00
