id,departure_airport_icao_code,arrival_airport_icao_code,scheduled_runway_departure,actual_runway_departure,scheduled_runway_arrival,actual_runway_arrival,idif_scheduled_runway_departure
306390638,KSAT,KCRP,2013-08-16 11:42:00,2013-08-16 11:55:00,2013-08-16 12:25:00,2013-08-16 12:44:00,730
306106347,KBNA,KATL,2013-08-16 11:42:00,2013-08-16 12:15:00,2013-08-16 12:17:00,2013-08-16 12:57:00,730
306115035,KCLE,KPVD,2013-08-16 11:42:00,2013-08-16 11:38:00,2013-08-16 13:03:00,2013-08-16 13:00:00,730
306115351,KCLT,KCVG,2013-08-16 11:42:00,2013-08-16 11:42:00,2013-08-16 12:49:00,2013-08-16 12:36:00,730
306173386,KSDF,KATL,2013-08-16 11:42:00,2013-08-16 11:34:00,2013-08-16 12:35:00,2013-08-16 12:27:00,730
306140929,KJFK,KMIA,2013-08-16 11:42:00,2013-08-16 11:32:00,2013-08-16 14:40:00,2013-08-16 14:11:00,730
306110040,KBWI,KMCO,2013-08-16 11:42:00,2013-08-16 11:49:00,2013-08-16 13:40:00,2013-08-16 13:37:00,730
306155186,KMIA,KATL,2013-08-16 11:42:00,2013-08-16 11:41:00,2013-08-16 13:31:00,2013-08-16 13:19:00,730
306136137,KHPN,KORD,2013-08-16 11:42:00,2013-08-16 11:31:00,2013-08-16 13:30:00,2013-08-16 13:22:00,730
306114179,KCID,KORD,2013-08-16 11:42:00,2013-08-16 11:48:00,2013-08-16 12:34:00,2013-08-16 12:29:00,730
306121633,KDFW,KLAX,2013-08-16 11:42:00,2013-08-16 11:40:00,2013-08-16 14:23:00,2013-08-16 14:28:00,730
306106378,KBNA,KDCA,2013-08-16 11:42:00,2013-08-16 11:40:00,2013-08-16 13:04:00,2013-08-16 12:58:00,730
306115338,KCLT,KCMH,2013-08-16 11:42:00,2013-08-16 11:45:00,2013-08-16 12:38:00,2013-08-16 12:37:00,730
306169827,KPVD,KMCO,2013-08-16 11:42:00,2013-08-16 11:36:00,2013-08-16 14:21:00,2013-08-16 14:10:00,730
306156971,KMSN,KDFW,2013-08-16 11:42:00,2013-08-16 11:35:00,2013-08-16 14:05:00,2013-08-16 13:33:00,730
306168664,KPNS,KDFW,2013-08-16 11:42:00,2013-08-16 11:38:00,2013-08-16 13:30:00,2013-08-16 13:20:00,730
306124332,KDTW,KGRR,2013-08-16 11:42:00,2013-08-16 11:49:00,2013-08-16 12:08:00,2013-08-16 12:17:00,730
306390631,KOMA,KOFK,2013-08-16 11:42:00,2013-08-16 11:45:00,2013-08-16 12:06:00,2013-08-16 12:19:00,730
306147925,KLGA,KHOU,2013-08-16 11:42:00,2013-08-16 11:46:00,2013-08-16 14:56:00,2013-08-16 15:19:00,730
306150409,KLNK,KDEN,2013-08-16 11:42:00,2013-08-16 11:37:00,2013-08-16 12:50:00,2013-08-16 12:43:00,730
306388180,KSLC,KBOI,2013-08-16 11:42:00,2013-08-16 12:13:00,2013-08-16 12:27:00,2013-08-16 12:59:00,730
306390629,KFSD,KJMS,2013-08-16 11:42:00,2013-08-16 11:55:00,2013-08-16 13:02:00,2013-08-16 12:59:00,730
306115039,KCLE,KPWM,2013-08-16 11:42:00,2013-08-16 11:29:00,2013-08-16 13:06:00,2013-08-16 12:52:00,730
306389869,KTEB,KACK,2013-08-16 11:42:00,2013-08-16 12:29:00,2013-08-16 12:24:00,2013-08-16 13:16:00,730
306115486,KCLT,KGSP,2013-08-16 11:42:00,2013-08-16 11:43:00,2013-08-16 12:00:00,2013-08-16 12:06:00,730
306390630,KFSD,KMOT,2013-08-16 11:42:00,2013-08-16 11:48:00,2013-08-16 13:12:00,2013-08-16 13:16:00,730
306115746,KCLT,KORD,2013-08-16 11:42:00,2013-08-16 11:53:00,2013-08-16 13:12:00,2013-08-16 13:21:00,730
306390635,KDEN,KGCK,2013-08-16 11:43:00,2013-08-16 15:48:00,2013-08-16 12:38:00,2013-08-16 16:11:00,731
306172711,KSAT,KMSP,2013-08-16 11:43:00,2013-08-16 11:46:00,2013-08-16 14:08:00,2013-08-16 14:21:00,731
306115849,KCLT,KROA,2013-08-16 11:43:00,2013-08-16 11:43:00,2013-08-16 12:22:00,2013-08-16 12:21:00,731
306175944,KSHV,KMEM,2013-08-16 11:43:00,2013-08-16 11:41:00,2013-08-16 12:35:00,2013-08-16 12:33:00,731
306183141,KTPA,KFLL,2013-08-16 11:43:00,2013-08-16 11:44:00,2013-08-16 12:23:00,2013-08-16 12:21:00,731
306124314,KDTW,KFLL,2013-08-16 11:43:00,2013-08-16 11:50:00,2013-08-16 14:25:00,2013-08-16 14:20:00,731
306389457,KMDT,KEWR,2013-08-16 11:43:00,2013-08-16 13:41:00,2013-08-16 12:24:00,2013-08-16 14:17:00,731
306390336,KSAW,KCMX,2013-08-16 11:43:00,2013-08-16 12:04:00,2013-08-16 12:03:00,2013-08-16 12:22:00,731
306108349,KBOS,KSFO,2013-08-16 11:43:00,2013-08-16 12:04:00,2013-08-16 17:35:00,2013-08-16 17:54:00,731
306116748,KCOU,KDFW,2013-08-16 11:43:00,2013-08-16 11:41:00,2013-08-16 13:10:00,2013-08-16 12:56:00,731
306183147,KTPA,KFLL,2013-08-16 11:43:00,2013-08-16 11:33:00,2013-08-16 12:37:00,2013-08-16 12:23:00,731
306106317,KBMI,KMSP,2013-08-16 11:43:00,2013-08-16 11:38:00,2013-08-16 12:42:00,2013-08-16 12:35:00,731
306390343,KGRB,KMNM,2013-08-16 11:43:00,2013-08-16 12:27:00,2013-08-16 11:57:00,2013-08-16 12:42:00,731
306126833,KEWR,KAUS,2013-08-16 11:43:00,2013-08-16 11:52:00,2013-08-16 15:17:00,2013-08-16 15:39:00,731
306166803,KPHL,KMHT,2013-08-16 11:43:00,2013-08-16 11:51:00,2013-08-16 12:42:00,2013-08-16 12:48:00,731
306101576,KATL,KDFW,2013-08-16 11:43:00,2013-08-16 11:45:00,2013-08-16 13:32:00,2013-08-16 13:51:00,731
306115775,KCLT,KPHF,2013-08-16 11:43:00,2013-08-16 11:46:00,2013-08-16 12:34:00,2013-08-16 12:33:00,731
306115874,KCLT,KSDF,2013-08-16 11:43:00,2013-08-16 11:50:00,2013-08-16 12:47:00,2013-08-16 12:54:00,731
306124159,KDTW,KBOS,2013-08-16 11:43:00,2013-08-16 11:44:00,2013-08-16 13:06:00,2013-08-16 13:07:00,731
306166956,KPHL,KSEA,2013-08-16 11:43:00,2013-08-16 11:48:00,2013-08-16 16:35:00,2013-08-16 16:52:00,731
306062205,KPHL,KLAX,2013-08-16 11:43:00,2013-08-16 12:01:00,2013-08-16 16:41:00,2013-08-16 16:50:00,731
306106473,KBNA,KMEM,2013-08-16 11:44:00,2013-08-16 11:45:00,2013-08-16 12:25:00,2013-08-16 12:26:00,732
306102475,KATL,KTPA,2013-08-16 11:44:00,2013-08-16 11:49:00,2013-08-16 12:46:00,2013-08-16 12:49:00,732
306162481,KORD,KBWI,2013-08-16 11:44:00,2013-08-16 12:14:00,2013-08-16 13:26:00,2013-08-16 13:47:00,732
306390339,KCVG,KMEM,2013-08-16 11:44:00,2013-08-16 11:18:00,2013-08-16 12:52:00,2013-08-16 12:14:00,732
306122077,KDFW,KSTL,2013-08-16 11:44:00,2013-08-16 11:35:00,2013-08-16 13:16:00,2013-08-16 13:03:00,732
306124304,KDTW,KEWR,2013-08-16 11:44:00,2013-08-16 11:55:00,2013-08-16 12:49:00,2013-08-16 13:03:00,732
306115668,KCLT,KMIA,2013-08-16 11:44:00,2013-08-16 11:41:00,2013-08-16 13:21:00,2013-08-16 13:15:00,732
306166922,KPHL,KRIC,2013-08-16 11:44:00,2013-08-16 11:41:00,2013-08-16 12:47:00,2013-08-16 12:35:00,732
306148094,KLGA,KPBI,2013-08-16 11:44:00,2013-08-16 11:52:00,2013-08-16 14:04:00,2013-08-16 14:21:00,732
306390627,KMSP,KLSE,2013-08-16 11:44:00,2013-08-16 11:55:00,2013-08-16 12:12:00,2013-08-16 12:23:00,732
306166989,KPHL,KSYR,2013-08-16 11:44:00,2013-08-16 11:41:00,2013-08-16 12:43:00,2013-08-16 12:39:00,732
306108075,KBOS,KJFK,2013-08-16 11:44:00,2013-08-16 11:45:00,2013-08-16 12:27:00,2013-08-16 12:27:00,732
306124675,KDTW,KSTL,2013-08-16 11:44:00,2013-08-16 11:52:00,2013-08-16 12:54:00,2013-08-16 13:05:00,732
306390682,KOMA,KEAR,2013-08-16 11:44:00,2013-08-16 11:47:00,2013-08-16 12:31:00,2013-08-16 12:45:00,732
306115229,KCLT,KBDL,2013-08-16 11:44:00,2013-08-16 11:42:00,2013-08-16 13:08:00,2013-08-16 13:03:00,732
306115723,KCLT,KOAJ,2013-08-16 11:44:00,2013-08-16 11:45:00,2013-08-16 12:30:00,2013-08-16 12:26:00,732
306166645,KPHL,KDTW,2013-08-16 11:45:00,2013-08-16 11:45:00,2013-08-16 12:52:00,2013-08-16 12:59:00,733
306119874,KDCA,KSDF,2013-08-16 11:45:00,2013-08-16 12:56:00,2013-08-16 13:02:00,2013-08-16 14:16:00,733
306135969,KHOU,KDEN,2013-08-16 11:45:00,2013-08-16 11:40:00,2013-08-16 13:48:00,2013-08-16 13:51:00,733
306173142,KSBY,KPHL,2013-08-16 11:45:00,2013-08-16 11:47:00,2013-08-16 12:12:00,2013-08-16 12:17:00,733
306114094,KCHS,KCLT,2013-08-16 11:45:00,2013-08-16 12:12:00,2013-08-16 12:24:00,2013-08-16 12:52:00,733
306157215,KMSP,KDTW,2013-08-16 11:45:00,2013-08-16 11:54:00,2013-08-16 12:58:00,2013-08-16 13:09:00,733
306295198,KLBB,KROW,2013-08-16 11:45:00,2013-08-16 11:30:00,2013-08-16 12:39:00,2013-08-16 12:27:00,733
306170787,KRDU,KBNA,2013-08-16 11:45:00,2013-08-16 11:40:00,2013-08-16 12:53:00,2013-08-16 12:51:00,733
306106420,KBNA,KHOU,2013-08-16 11:45:00,2013-08-16 11:42:00,2013-08-16 13:20:00,2013-08-16 13:17:00,733
306166624,KPHL,KDFW,2013-08-16 11:45:00,2013-08-16 11:57:00,2013-08-16 14:36:00,2013-08-16 14:57:00,733
306152627,KMCI,KLGA,2013-08-16 11:45:00,2013-08-16 11:50:00,2013-08-16 14:07:00,2013-08-16 14:21:00,733
306124230,KDTW,KCVG,2013-08-16 11:45:00,2013-08-16 11:59:00,2013-08-16 12:26:00,2013-08-16 12:37:00,733
306171664,KROC,KJFK,2013-08-16 11:45:00,2013-08-16 11:35:00,2013-08-16 12:32:00,2013-08-16 12:32:00,733
306151997,KMAF,KHOU,2013-08-16 11:45:00,2013-08-16 11:38:00,2013-08-16 12:51:00,2013-08-16 12:34:00,733
306115389,KCLT,KDFW,2013-08-16 11:45:00,2013-08-16 11:44:00,2013-08-16 13:56:00,2013-08-16 13:54:00,733
306109963,KBWI,KDTW,2013-08-16 11:45:00,2013-08-16 11:43:00,2013-08-16 12:45:00,2013-08-16 12:47:00,733
306178608,KSTL,KDEN,2013-08-16 11:45:00,2013-08-16 11:42:00,2013-08-16 13:44:00,2013-08-16 13:34:00,733
305998045,KATL,KMIA,2013-08-16 11:45:00,2013-08-16 11:51:00,2013-08-16 13:14:00,2013-08-16 13:15:00,733
306188943,KXNA,KMEM,2013-08-16 11:45:00,2013-08-16 11:38:00,2013-08-16 12:28:00,2013-08-16 12:25:00,733
306101503,KATL,KCVG,2013-08-16 11:45:00,2013-08-16 11:46:00,2013-08-16 12:49:00,2013-08-16 12:40:00,733
306172676,KSAT,KHOU,2013-08-16 11:45:00,2013-08-16 11:45:00,2013-08-16 12:21:00,2013-08-16 12:20:00,733
306115826,KCLT,KRDU,2013-08-16 11:45:00,2013-08-16 12:22:00,2013-08-16 12:12:00,2013-08-16 12:50:00,733
306115451,KCLT,KFLL,2013-08-16 11:45:00,2013-08-16 11:56:00,2013-08-16 13:31:00,2013-08-16 13:37:00,733
306390006,KOMA,KGRI,2013-08-16 11:45:00,2013-08-16 11:24:00,2013-08-16 12:37:00,2013-08-16 12:20:00,733
306115888,KCLT,KSFO,2013-08-16 11:45:00,2013-08-16 12:03:00,2013-08-16 16:36:00,2013-08-16 16:44:00,733
306119512,KDCA,KBDL,2013-08-16 11:45:00,2013-08-16 12:00:00,2013-08-16 12:40:00,2013-08-16 12:55:00,733
306115286,KCLT,KCAE,2013-08-16 11:45:00,2013-08-16 12:15:00,2013-08-16 12:09:00,2013-08-16 12:34:00,733
306101555,KATL,KDEN,2013-08-16 11:45:00,2013-08-16 11:44:00,2013-08-16 14:41:00,2013-08-16 14:40:00,733
306128418,KFLL,KHPN,2013-08-16 11:46:00,2013-08-16 11:41:00,2013-08-16 14:12:00,2013-08-16 14:11:00,734
306110669,KCAK,KPHL,2013-08-16 11:46:00,2013-08-16 12:02:00,2013-08-16 12:46:00,2013-08-16 13:10:00,734
306140915,KJFK,KMCO,2013-08-16 11:46:00,2013-08-16 11:50:00,2013-08-16 14:03:00,2013-08-16 14:03:00,734
306124652,KDTW,KSDF,2013-08-16 11:46:00,2013-08-16 11:51:00,2013-08-16 12:36:00,2013-08-16 12:39:00,734
306115797,KCLT,KPHX,2013-08-16 11:46:00,2013-08-16 11:56:00,2013-08-16 15:43:00,2013-08-16 15:48:00,734
306152959,KMCO,KMIA,2013-08-16 11:46:00,2013-08-16 11:40:00,2013-08-16 12:38:00,2013-08-16 12:18:00,734
306173444,KSDF,KMEM,2013-08-16 11:46:00,2013-08-16 11:41:00,2013-08-16 12:44:00,2013-08-16 12:35:00,734
306150412,KLNK,KMSP,2013-08-16 11:46:00,2013-08-16 11:42:00,2013-08-16 12:38:00,2013-08-16 12:33:00,734
306154887,KMFE,KIAH,2013-08-16 11:46:00,2013-08-16 11:29:00,2013-08-16 12:36:00,2013-08-16 12:21:00,734
306153034,KMCO,KSAN,2013-08-16 11:46:00,2013-08-16 11:46:00,2013-08-16 16:16:00,2013-08-16 16:19:00,734
306126769,KEVV,KDTW,2013-08-16 11:46:00,2013-08-16 11:34:00,2013-08-16 12:41:00,2013-08-16 12:33:00,734
306183233,KTPA,KPHX,2013-08-16 11:46:00,2013-08-16 11:46:00,2013-08-16 15:44:00,2013-08-16 15:45:00,734
306109969,KBWI,KDTW,2013-08-16 11:46:00,2013-08-16 11:45:00,2013-08-16 12:44:00,2013-08-16 12:51:00,734
306179981,KSWF,KMCO,2013-08-16 11:46:00,2013-08-16 11:39:00,2013-08-16 14:24:00,2013-08-16 14:05:00,734
306107890,KBOS,KAUS,2013-08-16 11:46:00,2013-08-16 11:49:00,2013-08-16 15:38:00,2013-08-16 15:53:00,734
306102296,KATL,KRDU,2013-08-16 11:46:00,2013-08-16 12:00:00,2013-08-16 12:38:00,2013-08-16 12:53:00,734
306187151,KVPS,KDFW,2013-08-16 11:47:00,2013-08-16 11:43:00,2013-08-16 13:50:00,2013-08-16 13:40:00,735
306162603,KORD,KCVG,2013-08-16 11:47:00,2013-08-16 11:42:00,2013-08-16 12:35:00,2013-08-16 12:23:00,735
306295060,KFSD,KABR,2013-08-16 11:47:00,2013-08-16 14:19:00,2013-08-16 12:46:00,2013-08-16 15:07:00,735
306102886,KAUS,KDFW,2013-08-16 11:47:00,2013-08-16 11:49:00,2013-08-16 12:45:00,2013-08-16 12:29:00,735
306162866,KORD,KHPN,2013-08-16 11:47:00,2013-08-16 11:46:00,2013-08-16 13:30:00,2013-08-16 13:30:00,735
306166477,KPHL,KBDL,2013-08-16 11:47:00,2013-08-16 11:56:00,2013-08-16 12:45:00,2013-08-16 12:53:00,735
306390361,KFLL,KEYW,2013-08-16 11:47:00,2013-08-16 11:46:00,2013-08-16 12:53:00,2013-08-16 12:43:00,735
306124262,KDTW,KDFW,2013-08-16 11:47:00,2013-08-16 11:56:00,2013-08-16 14:19:00,2013-08-16 14:39:00,735
306130022,KFWA,KMSP,2013-08-16 11:47:00,2013-08-16 11:53:00,2013-08-16 13:01:00,2013-08-16 13:05:00,735
306390686,KOMA,KGRI,2013-08-16 11:47:00,2013-08-16 11:42:00,2013-08-16 12:25:00,2013-08-16 12:28:00,735
306166889,KPHL,KPIT,2013-08-16 11:47:00,2013-08-16 11:50:00,2013-08-16 12:32:00,2013-08-16 12:36:00,735
306390352,KFTW,KISN,2013-08-16 11:47:00,2013-08-16 13:05:00,2013-08-16 14:39:00,2013-08-16 16:16:00,735
306115756,KCLT,KORF,2013-08-16 11:47:00,2013-08-16 11:49:00,2013-08-16 12:33:00,2013-08-16 12:28:00,735
306115935,KCLT,KTYS,2013-08-16 11:48:00,2013-08-16 11:57:00,2013-08-16 12:23:00,2013-08-16 12:35:00,736
306294933,KMKE,KESC,2013-08-16 11:48:00,2013-08-16 11:47:00,2013-08-16 13:03:00,2013-08-16 12:56:00,736
306390422,KIAH,KMEM,2013-08-16 11:48:00,2013-08-16 11:23:00,2013-08-16 12:53:00,2013-08-16 12:28:00,736
306294929,KBUF,KJHW,2013-08-16 11:48:00,2013-08-16 11:35:00,2013-08-16 12:13:00,2013-08-16 11:59:00,736
306108510,KBPT,KDFW,2013-08-16 11:48:00,2013-08-16 11:42:00,2013-08-16 12:53:00,2013-08-16 12:35:00,736
306139089,KISN,KMSP,2013-08-16 11:48:00,2013-08-16 11:45:00,2013-08-16 13:06:00,2013-08-16 13:08:00,736
306390681,KMSP,KGPZ,2013-08-16 11:48:00,2013-08-16 11:48:00,2013-08-16 12:38:00,2013-08-16 12:36:00,736
306119831,KDCA,KPHL,2013-08-16 11:49:00,2013-08-16 11:51:00,2013-08-16 12:13:00,2013-08-16 12:26:00,737
306157831,KMSY,KPHL,2013-08-16 11:49:00,2013-08-16 11:45:00,2013-08-16 14:03:00,2013-08-16 13:53:00,737
306107992,KBOS,KDFW,2013-08-16 11:49:00,2013-08-16 11:46:00,2013-08-16 15:18:00,2013-08-16 15:38:00,737
306102232,KATL,KPHL,2013-08-16 11:49:00,2013-08-16 11:52:00,2013-08-16 13:13:00,2013-08-16 13:16:00,737
306153460,KMDW,KATL,2013-08-16 11:49:00,2013-08-16 11:50:00,2013-08-16 13:11:00,2013-08-16 13:19:00,737
306115903,KCLT,KSTL,2013-08-16 11:49:00,2013-08-16 11:54:00,2013-08-16 13:25:00,2013-08-16 13:20:00,737
306115379,KCLT,KDEN,2013-08-16 11:49:00,2013-08-16 11:49:00,2013-08-16 14:48:00,2013-08-16 14:48:00,737
306110379,KCAE,KCLT,2013-08-16 11:49:00,2013-08-16 12:24:00,2013-08-16 12:11:00,2013-08-16 12:50:00,737
306178626,KSTL,KDTW,2013-08-16 11:49:00,2013-08-16 12:43:00,2013-08-16 12:56:00,2013-08-16 13:47:00,737
306163512,KORD,KSTL,2013-08-16 11:49:00,2013-08-16 11:35:00,2013-08-16 12:45:00,2013-08-16 12:16:00,737
306389429,KSLC,KBOI,2013-08-16 11:49:00,2013-08-16 12:19:00,2013-08-16 12:34:00,2013-08-16 13:06:00,737
306295251,KOMA,KLBF,2013-08-16 11:49:00,2013-08-16 11:40:00,2013-08-16 13:22:00,2013-08-16 13:09:00,737
306390694,KSYR,KPTD,2013-08-16 11:49:00,2013-08-16 11:37:00,2013-08-16 12:25:00,2013-08-16 12:10:00,737
306136150,KHPN,KPHL,2013-08-16 11:49:00,2013-08-16 11:42:00,2013-08-16 12:28:00,2013-08-16 12:30:00,737
306163684,KORF,KDFW,2013-08-16 11:49:00,2013-08-16 11:51:00,2013-08-16 14:56:00,2013-08-16 14:50:00,737
306183699,KTRI,KCLT,2013-08-16 11:49:00,2013-08-16 12:03:00,2013-08-16 12:21:00,2013-08-16 12:37:00,737
306162776,KORD,KEWR,2013-08-16 11:49:00,2013-08-16 11:41:00,2013-08-16 13:38:00,2013-08-16 13:13:00,737
306166936,KPHL,KSAN,2013-08-16 11:50:00,2013-08-16 11:56:00,2013-08-16 16:50:00,2013-08-16 16:42:00,738
306103987,KBDL,KATL,2013-08-16 11:50:00,2013-08-16 12:49:00,2013-08-16 13:54:00,2013-08-16 15:02:00,738
306184908,KTYS,KDTW,2013-08-16 11:50:00,2013-08-16 12:52:00,2013-08-16 12:58:00,2013-08-16 14:01:00,738
306153672,KMDW,KPHX,2013-08-16 11:50:00,2013-08-16 11:48:00,2013-08-16 15:10:00,2013-08-16 14:59:00,738
306136046,KHOU,KOKC,2013-08-16 11:50:00,2013-08-16 12:29:00,2013-08-16 12:51:00,2013-08-16 13:33:00,738
306178591,KSTL,KDAL,2013-08-16 11:50:00,2013-08-16 11:48:00,2013-08-16 13:08:00,2013-08-16 13:06:00,738
306118765,KCWA,KDTW,2013-08-16 11:50:00,2013-08-16 11:46:00,2013-08-16 12:45:00,2013-08-16 12:42:00,738
306131465,KGRR,KMCO,2013-08-16 11:50:00,2013-08-16 11:45:00,2013-08-16 14:06:00,2013-08-16 14:03:00,738
306116136,KCMH,KMDW,2013-08-16 11:50:00,2013-08-16 11:50:00,2013-08-16 12:38:00,2013-08-16 12:40:00,738
306389311,KGSO,KFRG,2013-08-16 11:50:00,2013-08-16 12:11:00,2013-08-16 12:58:00,2013-08-16 13:12:00,738
306107842,KBOS,KACK,2013-08-16 11:50:00,2013-08-16 11:47:00,2013-08-16 12:29:00,2013-08-16 12:18:00,738
306390702,KDFW,KABI,2013-08-16 11:50:00,2013-08-16 11:45:00,2013-08-16 12:44:00,2013-08-16 12:36:00,738
306116734,KCOS,KIAH,2013-08-16 11:50:00,2013-08-16 11:53:00,2013-08-16 13:29:00,2013-08-16 13:50:00,738
306183209,KTPA,KMSY,2013-08-16 11:50:00,2013-08-16 11:50:00,2013-08-16 13:02:00,2013-08-16 13:01:00,738
305997782,KATL,KIAH,2013-08-16 11:50:00,2013-08-16 11:50:00,2013-08-16 13:25:00,2013-08-16 13:31:00,738
306107983,KBOS,KDEN,2013-08-16 11:50:00,2013-08-16 12:01:00,2013-08-16 15:48:00,2013-08-16 16:01:00,738
306390706,KPIT,KLBE,2013-08-16 11:50:00,2013-08-16 11:31:00,2013-08-16 12:03:00,2013-08-16 11:41:00,738
306141078,KJFK,KSFO,2013-08-16 11:50:00,2013-08-16 12:01:00,2013-08-16 17:16:00,2013-08-16 17:37:00,738
306391193,KFSD,KPIR,2013-08-16 11:50:00,2013-08-16 11:39:00,2013-08-16 12:47:00,2013-08-16 12:33:00,738
306128716,KFNT,KBWI,2013-08-16 11:50:00,2013-08-16 11:43:00,2013-08-16 12:57:00,2013-08-16 12:58:00,738
306152603,KMCI,KHOU,2013-08-16 11:50:00,2013-08-16 11:46:00,2013-08-16 13:58:00,2013-08-16 13:21:00,738
306115571,KCLT,KJFK,2013-08-16 11:50:00,2013-08-16 11:51:00,2013-08-16 13:04:00,2013-08-16 13:11:00,738
306169781,KPVD,KACK,2013-08-16 11:50:00,2013-08-16 11:44:00,2013-08-16 12:21:00,2013-08-16 12:14:00,738
306151218,KLYH,KCLT,2013-08-16 11:50:00,2013-08-16 11:54:00,2013-08-16 12:32:00,2013-08-16 12:44:00,738
306162350,KORD,KATL,2013-08-16 11:50:00,2013-08-16 11:45:00,2013-08-16 13:17:00,2013-08-16 13:20:00,738
306162734,KORD,KDTW,2013-08-16 11:50:00,2013-08-16 11:48:00,2013-08-16 12:38:00,2013-08-16 12:39:00,738
306161825,KOKC,KIAH,2013-08-16 11:50:00,2013-08-16 11:42:00,2013-08-16 12:47:00,2013-08-16 12:39:00,738
306295229,KLBB,KROW,2013-08-16 11:50:00,2013-08-16 11:38:00,2013-08-16 12:42:00,2013-08-16 12:35:00,738
306170799,KRDU,KBWI,2013-08-16 11:50:00,2013-08-16 11:55:00,2013-08-16 12:36:00,2013-08-16 12:35:00,738
306128425,KFLL,KJAX,2013-08-16 11:50:00,2013-08-16 11:48:00,2013-08-16 12:45:00,2013-08-16 12:35:00,738
306127113,KEWR,KMDW,2013-08-16 11:50:00,2013-08-16 12:10:00,2013-08-16 13:31:00,2013-08-16 13:55:00,738
306152879,KMCO,KIAH,2013-08-16 11:51:00,2013-08-16 11:54:00,2013-08-16 13:45:00,2013-08-16 13:51:00,739
306121355,KDFW,KCLT,2013-08-16 11:51:00,2013-08-16 11:58:00,2013-08-16 13:51:00,2013-08-16 13:56:00,739
306166446,KPHL,KATL,2013-08-16 11:51:00,2013-08-16 12:16:00,2013-08-16 13:34:00,2013-08-16 14:04:00,739
306167722,KPIT,KFLL,2013-08-16 11:51:00,2013-08-16 11:41:00,2013-08-16 14:18:00,2013-08-16 13:55:00,739
306162819,KORD,KFWA,2013-08-16 11:51:00,2013-08-16 11:51:00,2013-08-16 12:24:00,2013-08-16 12:24:00,739
306126976,KEWR,KDTW,2013-08-16 11:51:00,2013-08-16 11:51:00,2013-08-16 13:09:00,2013-08-16 13:13:00,739
306295070,KPWM,KPQI,2013-08-16 11:51:00,2013-08-16 12:14:00,2013-08-16 13:15:00,2013-08-16 12:57:00,739
306140920,KJFK,KMCO,2013-08-16 11:51:00,2013-08-16 11:41:00,2013-08-16 14:17:00,2013-08-16 13:59:00,739
306294918,KMDT,KIPT,2013-08-16 11:51:00,2013-08-16 14:19:00,2013-08-16 12:26:00,2013-08-16 14:38:00,739
306109846,KBWI,KATL,2013-08-16 11:51:00,2013-08-16 12:13:00,2013-08-16 13:20:00,2013-08-16 13:49:00,739
306183145,KTPA,KFLL,2013-08-16 11:51:00,2013-08-16 11:49:00,2013-08-16 12:31:00,2013-08-16 12:25:00,739
306166980,KPHL,KSTL,2013-08-16 11:51:00,2013-08-16 11:52:00,2013-08-16 13:59:00,2013-08-16 13:47:00,739
306166965,KPHL,KSFO,2013-08-16 11:51:00,2013-08-16 11:59:00,2013-08-16 17:01:00,2013-08-16 17:25:00,739
306121334,KDFW,KCLE,2013-08-16 11:51:00,2013-08-16 11:47:00,2013-08-16 13:59:00,2013-08-16 13:59:00,739
306156975,KMSN,KDTW,2013-08-16 11:51:00,2013-08-16 11:51:00,2013-08-16 12:40:00,2013-08-16 12:40:00,739
306129701,KFSD,KORD,2013-08-16 11:51:00,2013-08-16 11:41:00,2013-08-16 13:24:00,2013-08-16 12:51:00,739
306390374,KBWI,KSBY,2013-08-16 11:51:00,2013-08-16 11:47:00,2013-08-16 12:27:00,2013-08-16 12:17:00,739
306121587,KDFW,KJAN,2013-08-16 11:51:00,2013-08-16 11:47:00,2013-08-16 12:59:00,2013-08-16 12:46:00,739
306115530,KCLT,KIAH,2013-08-16 11:51:00,2013-08-16 12:27:00,2013-08-16 14:06:00,2013-08-16 14:40:00,739
306126882,KEWR,KBTV,2013-08-16 11:51:00,2013-08-16 12:05:00,2013-08-16 12:43:00,2013-08-16 13:02:00,739
306155276,KMIA,KDCA,2013-08-16 11:51:00,2013-08-16 12:05:00,2013-08-16 14:17:00,2013-08-16 14:11:00,739
306166873,KPHL,KPHF,2013-08-16 11:51:00,2013-08-16 11:47:00,2013-08-16 12:43:00,2013-08-16 12:39:00,739
306170904,KRDU,KMCO,2013-08-16 11:51:00,2013-08-16 11:50:00,2013-08-16 13:13:00,2013-08-16 13:09:00,739
306127010,KEWR,KGSO,2013-08-16 11:51:00,2013-08-16 11:50:00,2013-08-16 13:11:00,2013-08-16 13:01:00,739
306114839,KCLE,KBOS,2013-08-16 11:52:00,2013-08-16 11:48:00,2013-08-16 13:12:00,2013-08-16 13:06:00,740
306115836,KCLT,KRIC,2013-08-16 11:52:00,2013-08-16 11:53:00,2013-08-16 12:35:00,2013-08-16 12:33:00,740
306163343,KORD,KRDU,2013-08-16 11:52:00,2013-08-16 11:51:00,2013-08-16 13:23:00,2013-08-16 13:23:00,740
306140740,KJFK,KDTW,2013-08-16 11:52:00,2013-08-16 16:58:00,2013-08-16 13:09:00,2013-08-16 18:23:00,740
306161978,KOMA,KDEN,2013-08-16 11:52:00,2013-08-16 11:53:00,2013-08-16 13:03:00,2013-08-16 13:02:00,740
