id,departure_airport_icao_code,arrival_airport_icao_code,scheduled_runway_departure,actual_runway_departure,scheduled_runway_arrival,actual_runway_arrival,idif_actual_runway_departure,idif_actual_runway_arrival
306172717,KSAT,KORD,2013-08-16 12:28:00,2013-08-16 12:19:00,2013-08-16 14:59:00,2013-08-16 14:37:00,767,905
306114905,KCLE,KFLL,2013-08-16 12:21:00,2013-08-16 12:19:00,2013-08-16 14:53:00,2013-08-16 14:43:00,767,911
306097384,KABQ,KPHX,2013-08-16 12:21:00,2013-08-16 12:19:00,2013-08-16 13:16:00,2013-08-16 13:15:00,767,823
306156563,KMOB,KATL,2013-08-16 12:24:00,2013-08-16 12:19:00,2013-08-16 13:12:00,2013-08-16 13:06:00,767,814
306166610,KPHL,KDCA,2013-08-16 12:24:00,2013-08-16 12:19:00,2013-08-16 12:54:00,2013-08-16 12:52:00,767,800
306141094,KJFK,KSFO,2013-08-16 12:24:00,2013-08-16 12:19:00,2013-08-16 18:21:00,2013-08-16 17:56:00,767,1104
306137028,KIAD,KSTL,2013-08-16 12:16:00,2013-08-16 12:19:00,2013-08-16 13:55:00,2013-08-16 14:06:00,767,874
306157506,KMSP,KPHL,2013-08-16 12:20:00,2013-08-16 12:19:00,2013-08-16 14:25:00,2013-08-16 14:22:00,767,890
306390553,KFLL,KMEM,2013-08-16 12:26:00,2013-08-16 12:19:00,2013-08-16 14:23:00,2013-08-16 14:10:00,767,878
306183207,KTPA,KMSP,2013-08-16 12:21:00,2013-08-16 12:19:00,2013-08-16 15:10:00,2013-08-16 15:04:00,767,932
306137011,KIAD,KSFO,2013-08-16 12:17:00,2013-08-16 12:19:00,2013-08-16 17:20:00,2013-08-16 17:20:00,767,1068
306390498,KBUF,KATL,2013-08-16 11:16:00,2013-08-16 12:19:00,2013-08-16 13:20:00,2013-08-16 14:22:00,767,890
306157759,KMSY,KDFW,2013-08-16 12:01:00,2013-08-16 12:19:00,2013-08-16 13:31:00,2013-08-16 13:36:00,767,844
306390287,KDFW,KMGM,2013-08-16 12:06:00,2013-08-16 12:19:00,2013-08-16 13:36:00,2013-08-16 13:39:00,767,847
306390656,KCHS,KCVG,2013-08-16 11:40:00,2013-08-16 12:19:00,2013-08-16 13:15:00,2013-08-16 13:39:00,767,847
306116720,KCOS,KDEN,2013-08-16 12:13:00,2013-08-16 12:19:00,2013-08-16 12:26:00,2013-08-16 12:43:00,767,791
306136823,KIAD,KGSO,2013-08-16 12:09:00,2013-08-16 12:19:00,2013-08-16 12:57:00,2013-08-16 13:06:00,767,814
306107946,KBOS,KCLT,2013-08-16 12:08:00,2013-08-16 12:19:00,2013-08-16 13:53:00,2013-08-16 14:20:00,767,888
306389429,KSLC,KBOI,2013-08-16 11:49:00,2013-08-16 12:19:00,2013-08-16 12:34:00,2013-08-16 13:06:00,767,814
306120796,KDEN,KMDW,2013-08-16 12:10:00,2013-08-16 12:19:00,2013-08-16 14:03:00,2013-08-16 14:17:00,767,885
306115422,KCLT,KEWR,2013-08-16 11:52:00,2013-08-16 12:19:00,2013-08-16 13:07:00,2013-08-16 13:32:00,767,840
306119730,KDCA,KLGA,2013-08-16 12:09:00,2013-08-16 12:19:00,2013-08-16 12:48:00,2013-08-16 13:04:00,767,812
306102471,KATL,KTLH,2013-08-16 12:18:00,2013-08-16 12:20:00,2013-08-16 12:58:00,2013-08-16 12:59:00,768,807
306110168,KBWI,KTPA,2013-08-16 12:15:00,2013-08-16 12:20:00,2013-08-16 14:18:00,2013-08-16 14:21:00,768,889
306155816,KMKE,KLAS,2013-08-16 12:20:00,2013-08-16 12:20:00,2013-08-16 15:42:00,2013-08-16 15:31:00,768,959
306157222,KMSP,KDVL,2013-08-16 12:20:00,2013-08-16 12:20:00,2013-08-16 13:34:00,2013-08-16 13:35:00,768,843
306115883,KCLT,KSEA,2013-08-16 11:54:00,2013-08-16 12:20:00,2013-08-16 16:39:00,2013-08-16 17:33:00,768,1081
306390696,KICT,KMEM,2013-08-16 12:43:00,2013-08-16 12:20:00,2013-08-16 13:49:00,2013-08-16 13:23:00,768,831
306131383,KGRB,KMSP,2013-08-16 12:23:00,2013-08-16 12:20:00,2013-08-16 13:01:00,2013-08-16 13:02:00,768,810
306150192,KLIT,KORD,2013-08-16 12:29:00,2013-08-16 12:20:00,2013-08-16 14:20:00,2013-08-16 13:42:00,768,850
306188947,KXNA,KORD,2013-08-16 12:20:00,2013-08-16 12:20:00,2013-08-16 14:00:00,2013-08-16 13:35:00,768,843
306105188,KBIL,KMSP,2013-08-16 12:23:00,2013-08-16 12:20:00,2013-08-16 13:57:00,2013-08-16 13:58:00,768,866
306102936,KAUS,KLGB,2013-08-16 12:24:00,2013-08-16 12:20:00,2013-08-16 15:03:00,2013-08-16 14:58:00,768,926
306161970,KOMA,KDEN,2013-08-16 12:24:00,2013-08-16 12:20:00,2013-08-16 13:31:00,2013-08-16 13:31:00,768,839
306157472,KMSP,KORD,2013-08-16 12:10:00,2013-08-16 12:20:00,2013-08-16 13:03:00,2013-08-16 13:20:00,768,828
306147893,KLGA,KDTW,2013-08-16 12:17:00,2013-08-16 12:20:00,2013-08-16 14:04:00,2013-08-16 13:41:00,768,849
306390318,KDEN,KGLD,2013-08-16 10:40:00,2013-08-16 12:20:00,2013-08-16 11:26:00,2013-08-16 13:24:00,768,832
306157299,KMSP,KIAH,2013-08-16 12:19:00,2013-08-16 12:20:00,2013-08-16 14:38:00,2013-08-16 14:47:00,768,915
306184239,KTUL,KMSP,2013-08-16 12:23:00,2013-08-16 12:20:00,2013-08-16 14:01:00,2013-08-16 13:51:00,768,859
306137450,KIAH,KMEM,2013-08-16 12:16:00,2013-08-16 12:20:00,2013-08-16 13:29:00,2013-08-16 13:30:00,768,838
306138796,KIND,KORD,2013-08-16 12:25:00,2013-08-16 12:20:00,2013-08-16 13:05:00,2013-08-16 12:53:00,768,801
306153439,KMDT,KPHL,2013-08-16 11:55:00,2013-08-16 12:20:00,2013-08-16 12:15:00,2013-08-16 12:40:00,768,788
306390821,KEWR,KACK,2013-08-16 12:14:00,2013-08-16 12:20:00,2013-08-16 13:08:00,2013-08-16 13:20:00,768,828
306101374,KATL,KBUF,2013-08-16 12:23:00,2013-08-16 12:20:00,2013-08-16 13:57:00,2013-08-16 13:51:00,768,859
306137093,KIAH,KATL,2013-08-16 12:18:00,2013-08-16 12:20:00,2013-08-16 13:53:00,2013-08-16 13:52:00,768,860
306102520,KATL,KTYS,2013-08-16 12:21:00,2013-08-16 12:21:00,2013-08-16 12:51:00,2013-08-16 12:49:00,769,797
306166999,KPHL,KTPA,2013-08-16 12:25:00,2013-08-16 12:21:00,2013-08-16 14:40:00,2013-08-16 14:35:00,769,903
306127655,KFAR,KORD,2013-08-16 10:54:00,2013-08-16 12:21:00,2013-08-16 12:14:00,2013-08-16 13:40:00,769,848
306102288,KATL,KPWM,2013-08-16 12:17:00,2013-08-16 12:21:00,2013-08-16 14:21:00,2013-08-16 14:22:00,769,890
306136847,KIAD,KJAX,2013-08-16 12:19:00,2013-08-16 12:21:00,2013-08-16 13:49:00,2013-08-16 13:50:00,769,858
306137095,KIAH,KAUS,2013-08-16 12:16:00,2013-08-16 12:21:00,2013-08-16 12:43:00,2013-08-16 12:50:00,769,798
306108347,KBOS,KSFO,2013-08-16 12:00:00,2013-08-16 12:21:00,2013-08-16 17:43:00,2013-08-16 18:14:00,769,1122
306292500,KPBG,KBOS,2013-08-16 12:21:00,2013-08-16 12:21:00,2013-08-16 13:09:00,2013-08-16 13:03:00,769,811
306150792,KLSE,KORD,2013-08-16 12:05:00,2013-08-16 12:21:00,2013-08-16 13:22:00,2013-08-16 13:06:00,769,814
306148129,KLGA,KRDU,2013-08-16 12:41:00,2013-08-16 12:21:00,2013-08-16 13:59:00,2013-08-16 13:39:00,769,847
306155304,KMIA,KEWR,2013-08-16 12:26:00,2013-08-16 12:21:00,2013-08-16 15:16:00,2013-08-16 14:46:00,769,914
306137472,KIAH,KMFE,2013-08-16 12:16:00,2013-08-16 12:21:00,2013-08-16 13:07:00,2013-08-16 13:12:00,769,820
306389906,KACK,KBHB,2013-08-16 12:13:00,2013-08-16 12:21:00,2013-08-16 12:54:00,2013-08-16 13:11:00,769,819
306389416,KOQU,KTEB,2013-08-16 12:13:00,2013-08-16 12:21:00,2013-08-16 12:54:00,2013-08-16 13:03:00,769,811
306121929,KDFW,KRDU,2013-08-16 12:30:00,2013-08-16 12:21:00,2013-08-16 15:04:00,2013-08-16 14:32:00,769,900
306104037,KBDL,KMCO,2013-08-16 12:19:00,2013-08-16 12:21:00,2013-08-16 14:54:00,2013-08-16 14:55:00,769,923
306136863,KIAD,KLAS,2013-08-16 12:24:00,2013-08-16 12:21:00,2013-08-16 16:50:00,2013-08-16 16:40:00,769,1028
306132027,KGTF,KSLC,2013-08-16 12:21:00,2013-08-16 12:21:00,2013-08-16 13:27:00,2013-08-16 13:25:00,769,833
306390549,KDEN,KLBF,2013-08-16 11:13:00,2013-08-16 12:21:00,2013-08-16 12:04:00,2013-08-16 13:19:00,769,827
306141366,KJLN,KDFW,2013-08-16 11:40:00,2013-08-16 12:21:00,2013-08-16 12:54:00,2013-08-16 13:14:00,769,822
306162356,KORD,KATL,2013-08-16 12:22:00,2013-08-16 12:21:00,2013-08-16 13:47:00,2013-08-16 13:47:00,769,855
306153563,KMDW,KIAD,2013-08-16 12:25:00,2013-08-16 12:21:00,2013-08-16 13:49:00,2013-08-16 13:40:00,769,848
306152940,KMCO,KMDW,2013-08-16 12:19:00,2013-08-16 12:21:00,2013-08-16 14:38:00,2013-08-16 14:40:00,769,908
306152623,KMCI,KLAX,2013-08-16 12:26:00,2013-08-16 12:21:00,2013-08-16 15:19:00,2013-08-16 15:12:00,769,940
306140932,KJFK,KMIA,2013-08-16 12:10:00,2013-08-16 12:21:00,2013-08-16 14:53:00,2013-08-16 14:46:00,769,914
306115826,KCLT,KRDU,2013-08-16 11:45:00,2013-08-16 12:22:00,2013-08-16 12:12:00,2013-08-16 12:50:00,770,798
306390492,KAUS,KMEM,2013-08-16 12:25:00,2013-08-16 12:22:00,2013-08-16 13:40:00,2013-08-16 13:33:00,770,841
306137207,KIAH,KDAL,2013-08-16 12:16:00,2013-08-16 12:22:00,2013-08-16 12:54:00,2013-08-16 13:05:00,770,813
306152884,KMCO,KISP,2013-08-16 12:16:00,2013-08-16 12:22:00,2013-08-16 14:26:00,2013-08-16 14:22:00,770,890
306109835,KBWI,KABQ,2013-08-16 12:20:00,2013-08-16 12:22:00,2013-08-16 16:06:00,2013-08-16 16:05:00,770,993
306140670,KJFK,KBUF,2013-08-16 12:26:00,2013-08-16 12:22:00,2013-08-16 13:15:00,2013-08-16 13:17:00,770,825
306390839,KGFK,KMOT,2013-08-16 12:41:00,2013-08-16 12:22:00,2013-08-16 13:56:00,2013-08-16 13:36:00,770,844
306177215,KSLC,KDFW,2013-08-16 12:16:00,2013-08-16 12:22:00,2013-08-16 14:51:00,2013-08-16 14:26:00,770,894
306137140,KIAH,KBTR,2013-08-16 12:26:00,2013-08-16 12:22:00,2013-08-16 13:07:00,2013-08-16 13:01:00,770,809
306127078,KEWR,KLAX,2013-08-16 12:10:00,2013-08-16 12:22:00,2013-08-16 17:25:00,2013-08-16 17:25:00,770,1073
306104946,KBHM,KDAL,2013-08-16 12:25:00,2013-08-16 12:22:00,2013-08-16 13:51:00,2013-08-16 13:56:00,770,864
306136724,KIAD,KBUF,2013-08-16 12:16:00,2013-08-16 12:22:00,2013-08-16 13:24:00,2013-08-16 13:25:00,770,833
306157277,KMSP,KGRR,2013-08-16 12:13:00,2013-08-16 12:22:00,2013-08-16 13:15:00,2013-08-16 13:23:00,770,831
306117085,KCPR,KDEN,2013-08-16 12:19:00,2013-08-16 12:22:00,2013-08-16 13:05:00,2013-08-16 13:00:00,770,808
306389806,KJAC,KTWF,2013-08-16 12:12:00,2013-08-16 12:22:00,2013-08-16 12:54:00,2013-08-16 13:00:00,770,808
306155129,KMHT,KCLT,2013-08-16 12:24:00,2013-08-16 12:22:00,2013-08-16 14:27:00,2013-08-16 14:28:00,770,896
306390091,KTEB,KAZO,2013-08-16 11:54:00,2013-08-16 12:22:00,2013-08-16 13:24:00,2013-08-16 13:52:00,770,860
306127254,KEWR,KRSW,2013-08-16 12:14:00,2013-08-16 12:22:00,2013-08-16 14:44:00,2013-08-16 14:59:00,770,927
306101357,KATL,KBTR,2013-08-16 12:23:00,2013-08-16 12:22:00,2013-08-16 13:36:00,2013-08-16 13:36:00,770,844
306097764,KACK,KMVY,2013-08-16 12:41:00,2013-08-16 12:23:00,2013-08-16 12:54:00,2013-08-16 12:35:00,771,783
306390709,KOMA,KMEM,2013-08-16 12:34:00,2013-08-16 12:23:00,2013-08-16 13:48:00,2013-08-16 13:37:00,771,845
306136751,KIAD,KCLT,2013-08-16 12:21:00,2013-08-16 12:23:00,2013-08-16 13:11:00,2013-08-16 13:21:00,771,829
306163366,KORD,KROC,2013-08-16 12:32:00,2013-08-16 12:23:00,2013-08-16 13:46:00,2013-08-16 13:38:00,771,846
306161803,KOKC,KDFW,2013-08-16 12:28:00,2013-08-16 12:23:00,2013-08-16 13:21:00,2013-08-16 12:51:00,771,799
306171318,KRIC,KPHL,2013-08-16 12:13:00,2013-08-16 12:23:00,2013-08-16 12:50:00,2013-08-16 12:59:00,771,807
306108146,KBOS,KMCI,2013-08-16 12:10:00,2013-08-16 12:23:00,2013-08-16 15:09:00,2013-08-16 15:22:00,771,950
306101703,KATL,KGNV,2013-08-16 12:21:00,2013-08-16 12:23:00,2013-08-16 13:10:00,2013-08-16 13:30:00,771,838
306157355,KMSP,KLAX,2013-08-16 12:26:00,2013-08-16 12:23:00,2013-08-16 15:51:00,2013-08-16 15:39:00,771,967
306390561,KBWI,KMEM,2013-08-16 12:11:00,2013-08-16 12:23:00,2013-08-16 14:07:00,2013-08-16 14:12:00,771,880
306115894,KCLT,KSLC,2013-08-16 12:12:00,2013-08-16 12:23:00,2013-08-16 15:59:00,2013-08-16 16:08:00,771,996
306147706,KLGA,KBNA,2013-08-16 12:12:00,2013-08-16 12:23:00,2013-08-16 13:57:00,2013-08-16 14:13:00,771,881
306121239,KDFW,KATL,2013-08-16 12:04:00,2013-08-16 12:23:00,2013-08-16 14:17:00,2013-08-16 14:01:00,771,869
306137428,KIAH,KMAF,2013-08-16 12:20:00,2013-08-16 12:23:00,2013-08-16 13:24:00,2013-08-16 13:35:00,771,843
306102454,KATL,KSTL,2013-08-16 12:20:00,2013-08-16 12:23:00,2013-08-16 13:37:00,2013-08-16 13:39:00,771,847
306102889,KAUS,KDTW,2013-08-16 12:25:00,2013-08-16 12:23:00,2013-08-16 14:54:00,2013-08-16 14:59:00,771,927
306119488,KDCA,KATL,2013-08-16 12:10:00,2013-08-16 12:23:00,2013-08-16 13:33:00,2013-08-16 14:00:00,771,868
306163084,KORD,KMCI,2013-08-16 12:30:00,2013-08-16 12:23:00,2013-08-16 13:45:00,2013-08-16 13:21:00,771,829
306157383,KMSP,KMCI,2013-08-16 12:16:00,2013-08-16 12:23:00,2013-08-16 13:14:00,2013-08-16 13:20:00,771,828
306178652,KSTL,KIAH,2013-08-16 12:25:00,2013-08-16 12:23:00,2013-08-16 14:02:00,2013-08-16 14:00:00,771,868
306136904,KIAD,KMCI,2013-08-16 12:15:00,2013-08-16 12:23:00,2013-08-16 14:18:00,2013-08-16 14:23:00,771,891
306391083,KDEN,KGCK,2013-08-16 12:13:00,2013-08-16 12:23:00,2013-08-16 13:08:00,2013-08-16 13:18:00,771,826
306166976,KPHL,KSTL,2013-08-16 12:15:00,2013-08-16 12:23:00,2013-08-16 14:09:00,2013-08-16 14:21:00,771,889
306108212,KBOS,KORD,2013-08-16 12:19:00,2013-08-16 12:23:00,2013-08-16 14:20:00,2013-08-16 14:30:00,771,898
306180674,KSYR,KCLT,2013-08-16 12:29:00,2013-08-16 12:23:00,2013-08-16 13:51:00,2013-08-16 14:06:00,771,874
306137261,KIAH,KDTW,2013-08-16 12:21:00,2013-08-16 12:24:00,2013-08-16 14:37:00,2013-08-16 14:45:00,772,913
306136758,KIAD,KCMH,2013-08-16 12:18:00,2013-08-16 12:24:00,2013-08-16 13:15:00,2013-08-16 13:21:00,772,829
306157070,KMSP,KBDL,2013-08-16 12:19:00,2013-08-16 12:24:00,2013-08-16 14:28:00,2013-08-16 14:34:00,772,902
306169059,KPRC,KCNY,2013-08-16 12:23:00,2013-08-16 12:24:00,2013-08-16 13:29:00,2013-08-16 13:37:00,772,845
306295348,KOSU,KBUY,2013-08-16 12:11:00,2013-08-16 12:24:00,2013-08-16 13:30:00,2013-08-16 13:38:00,772,846
306390844,KHOT,KELD,2013-08-16 12:40:00,2013-08-16 12:24:00,2013-08-16 13:03:00,2013-08-16 12:45:00,772,793
306162368,KORD,KATL,2013-08-16 11:20:00,2013-08-16 12:24:00,2013-08-16 13:03:00,2013-08-16 13:51:00,772,859
306134897,KHLN,KSLC,2013-08-16 12:29:00,2013-08-16 12:24:00,2013-08-16 13:29:00,2013-08-16 13:23:00,772,831
306162718,KORD,KDSM,2013-08-16 12:35:00,2013-08-16 12:24:00,2013-08-16 13:34:00,2013-08-16 13:09:00,772,817
306141026,KJFK,KRDU,2013-08-16 12:14:00,2013-08-16 12:24:00,2013-08-16 13:24:00,2013-08-16 13:36:00,772,844
306137292,KIAH,KFLL,2013-08-16 12:21:00,2013-08-16 12:24:00,2013-08-16 14:24:00,2013-08-16 14:23:00,772,891
306101746,KATL,KHOU,2013-08-16 12:22:00,2013-08-16 12:24:00,2013-08-16 14:01:00,2013-08-16 14:15:00,772,883
306157228,KMSP,KEWR,2013-08-16 12:22:00,2013-08-16 12:24:00,2013-08-16 14:32:00,2013-08-16 14:37:00,772,905
306155117,KMHT,KBWI,2013-08-16 12:30:00,2013-08-16 12:24:00,2013-08-16 13:35:00,2013-08-16 13:31:00,772,839
306115562,KCLT,KJAX,2013-08-16 12:10:00,2013-08-16 12:24:00,2013-08-16 13:04:00,2013-08-16 13:17:00,772,825
306152698,KMCI,KSTL,2013-08-16 12:25:00,2013-08-16 12:24:00,2013-08-16 13:06:00,2013-08-16 13:01:00,772,809
306137581,KIAH,KPHL,2013-08-16 12:21:00,2013-08-16 12:24:00,2013-08-16 14:59:00,2013-08-16 15:07:00,772,935
306110379,KCAE,KCLT,2013-08-16 11:49:00,2013-08-16 12:24:00,2013-08-16 12:11:00,2013-08-16 12:50:00,772,798
306136737,KIAD,KCHS,2013-08-16 12:16:00,2013-08-16 12:24:00,2013-08-16 13:38:00,2013-08-16 13:56:00,772,864
306121634,KDFW,KLAX,2013-08-16 12:25:00,2013-08-16 12:24:00,2013-08-16 15:24:00,2013-08-16 15:14:00,772,942
306390859,KGFK,KBIS,2013-08-16 12:46:00,2013-08-16 12:25:00,2013-08-16 13:58:00,2013-08-16 13:36:00,773,844
306178565,KSTL,KBWI,2013-08-16 12:23:00,2013-08-16 12:25:00,2013-08-16 14:01:00,2013-08-16 14:03:00,773,871
306128451,KFLL,KLBE,2013-08-16 12:23:00,2013-08-16 12:25:00,2013-08-16 14:31:00,2013-08-16 14:40:00,773,908
306152532,KMCI,KATL,2013-08-16 12:20:00,2013-08-16 12:25:00,2013-08-16 13:49:00,2013-08-16 13:54:00,773,862
306137624,KIAH,KSAN,2013-08-16 12:20:00,2013-08-16 12:25:00,2013-08-16 15:06:00,2013-08-16 15:13:00,773,941
306152832,KMCO,KDTW,2013-08-16 12:23:00,2013-08-16 12:25:00,2013-08-16 14:24:00,2013-08-16 14:32:00,773,900
306108119,KBOS,KLGA,2013-08-16 12:10:00,2013-08-16 12:25:00,2013-08-16 12:54:00,2013-08-16 13:09:00,773,817
306109618,KBUF,KCLT,2013-08-16 12:23:00,2013-08-16 12:25:00,2013-08-16 13:53:00,2013-08-16 14:01:00,773,869
306148005,KLGA,KMIA,2013-08-16 12:46:00,2013-08-16 12:25:00,2013-08-16 15:44:00,2013-08-16 15:00:00,773,928
306177263,KSLC,KIAH,2013-08-16 12:30:00,2013-08-16 12:25:00,2013-08-16 14:50:00,2013-08-16 14:56:00,773,924
306110093,KBWI,KPBI,2013-08-16 12:21:00,2013-08-16 12:25:00,2013-08-16 14:33:00,2013-08-16 14:34:00,773,902
306116156,KCMH,KORD,2013-08-16 12:28:00,2013-08-16 12:25:00,2013-08-16 13:18:00,2013-08-16 13:12:00,773,820
306101434,KATL,KCHS,2013-08-16 12:18:00,2013-08-16 12:25:00,2013-08-16 12:59:00,2013-08-16 13:22:00,773,830
306102869,KAUS,KDEN,2013-08-16 12:25:00,2013-08-16 12:25:00,2013-08-16 14:20:00,2013-08-16 14:21:00,773,889
306148146,KLGA,KRIC,2013-08-16 12:26:00,2013-08-16 12:25:00,2013-08-16 13:19:00,2013-08-16 13:21:00,773,829
306162423,KORD,KBNA,2013-08-16 12:25:00,2013-08-16 12:25:00,2013-08-16 13:35:00,2013-08-16 13:29:00,773,837
306099140,KALB,KBOS,2013-08-16 12:25:00,2013-08-16 12:25:00,2013-08-16 13:18:00,2013-08-16 13:11:00,773,819
306157801,KMSY,KLAX,2013-08-16 12:30:00,2013-08-16 12:25:00,2013-08-16 16:00:00,2013-08-16 16:02:00,773,990
306141000,KJFK,KPIT,2013-08-16 12:17:00,2013-08-16 12:25:00,2013-08-16 13:14:00,2013-08-16 13:27:00,773,835
306131168,KGNV,KATL,2013-08-16 12:11:00,2013-08-16 12:25:00,2013-08-16 13:07:00,2013-08-16 13:19:00,773,827
306101514,KATL,KDAL,2013-08-16 12:28:00,2013-08-16 12:25:00,2013-08-16 14:23:00,2013-08-16 14:28:00,773,896
306136991,KIAD,KSAN,2013-08-16 12:28:00,2013-08-16 12:26:00,2013-08-16 17:09:00,2013-08-16 17:13:00,774,1061
306137444,KIAH,KMCO,2013-08-16 12:19:00,2013-08-16 12:26:00,2013-08-16 14:13:00,2013-08-16 14:18:00,774,886
306157389,KMSP,KMCO,2013-08-16 12:12:00,2013-08-16 12:26:00,2013-08-16 15:00:00,2013-08-16 15:09:00,774,937
306162492,KORD,KCAK,2013-08-16 12:32:00,2013-08-16 12:26:00,2013-08-16 13:24:00,2013-08-16 13:15:00,774,823
306167630,KPIE,KGRR,2013-08-16 12:20:00,2013-08-16 12:26:00,2013-08-16 14:33:00,2013-08-16 14:38:00,774,906
306390415,KADS,KHOU,2013-08-16 10:20:00,2013-08-16 12:26:00,2013-08-16 11:52:00,2013-08-16 13:59:00,774,867
306110312,KBZN,KORD,2013-08-16 12:34:00,2013-08-16 12:26:00,2013-08-16 15:01:00,2013-08-16 14:55:00,774,923
306163363,KORD,KROA,2013-08-16 12:32:00,2013-08-16 12:26:00,2013-08-16 13:51:00,2013-08-16 13:43:00,774,851
306150403,KLMT,KSFO,2013-08-16 12:25:00,2013-08-16 12:26:00,2013-08-16 13:42:00,2013-08-16 13:59:00,774,867
306116147,KCMH,KORD,2013-08-16 12:35:00,2013-08-16 12:26:00,2013-08-16 13:50:00,2013-08-16 13:13:00,774,821
306390858,KGFK,KMOT,2013-08-16 12:46:00,2013-08-16 12:26:00,2013-08-16 14:01:00,2013-08-16 13:41:00,774,849
306184349,KTUP,KATL,2013-08-16 12:17:00,2013-08-16 12:26:00,2013-08-16 13:19:00,2013-08-16 13:39:00,774,847
306101859,KATL,KLAS,2013-08-16 12:21:00,2013-08-16 12:26:00,2013-08-16 16:14:00,2013-08-16 16:24:00,774,1012
306162865,KORD,KHPN,2013-08-16 12:33:00,2013-08-16 12:26:00,2013-08-16 14:16:00,2013-08-16 14:08:00,774,876
306157098,KMSP,KBOS,2013-08-16 12:05:00,2013-08-16 12:26:00,2013-08-16 14:22:00,2013-08-16 14:42:00,774,910
306390617,KFSD,KMEM,2013-08-16 12:17:00,2013-08-16 12:26:00,2013-08-16 13:51:00,2013-08-16 13:57:00,774,865
306137598,KIAH,KPIT,2013-08-16 12:22:00,2013-08-16 12:26:00,2013-08-16 14:34:00,2013-08-16 14:48:00,774,916
306121350,KDFW,KCLT,2013-08-16 12:30:00,2013-08-16 12:26:00,2013-08-16 15:00:00,2013-08-16 14:30:00,774,898
306101617,KATL,KECP,2013-08-16 12:21:00,2013-08-16 12:27:00,2013-08-16 13:04:00,2013-08-16 13:10:00,775,818
306115355,KCLT,KCVG,2013-08-16 11:38:00,2013-08-16 12:27:00,2013-08-16 12:50:00,2013-08-16 13:26:00,775,834
306188926,KXNA,KDFW,2013-08-16 12:33:00,2013-08-16 12:27:00,2013-08-16 13:40:00,2013-08-16 13:13:00,775,821
306137340,KIAH,KIND,2013-08-16 12:25:00,2013-08-16 12:27:00,2013-08-16 14:15:00,2013-08-16 14:21:00,775,889
306106522,KBNA,KSTL,2013-08-16 12:20:00,2013-08-16 12:27:00,2013-08-16 13:08:00,2013-08-16 13:14:00,775,822
306390670,KAEG,KASE,2013-08-16 11:41:00,2013-08-16 12:27:00,2013-08-16 12:32:00,2013-08-16 13:24:00,775,832
306101520,KATL,KDAY,2013-08-16 12:29:00,2013-08-16 12:27:00,2013-08-16 13:30:00,2013-08-16 13:28:00,775,836
306119177,KDAL,KAMA,2013-08-16 12:15:00,2013-08-16 12:27:00,2013-08-16 13:04:00,2013-08-16 13:28:00,775,836
306121234,KDFW,KATL,2013-08-16 12:15:00,2013-08-16 12:27:00,2013-08-16 13:56:00,2013-08-16 14:05:00,775,873
306121798,KDFW,KMSP,2013-08-16 12:30:00,2013-08-16 12:27:00,2013-08-16 14:48:00,2013-08-16 14:24:00,775,892
306136803,KIAD,KEWR,2013-08-16 12:25:00,2013-08-16 12:27:00,2013-08-16 13:04:00,2013-08-16 13:12:00,775,820
306157420,KMSP,KMKE,2013-08-16 12:17:00,2013-08-16 12:27:00,2013-08-16 13:02:00,2013-08-16 13:17:00,775,825
306137498,KIAH,KMOB,2013-08-16 12:20:00,2013-08-16 12:27:00,2013-08-16 13:23:00,2013-08-16 13:28:00,775,836
306097389,KABQ,KPHX,2013-08-16 12:30:00,2013-08-16 12:27:00,2013-08-16 13:24:00,2013-08-16 13:19:00,775,827
306141153,KJFK,KTPA,2013-08-16 12:23:00,2013-08-16 12:27:00,2013-08-16 14:42:00,2013-08-16 14:51:00,775,919
306178546,KSTL,KATL,2013-08-16 12:23:00,2013-08-16 12:27:00,2013-08-16 13:29:00,2013-08-16 13:33:00,775,841
306115530,KCLT,KIAH,2013-08-16 11:51:00,2013-08-16 12:27:00,2013-08-16 14:06:00,2013-08-16 14:40:00,775,908
306131183,KGNV,KTPA,2013-08-16 12:59:00,2013-08-16 12:27:00,2013-08-16 13:23:00,2013-08-16 13:01:00,775,809
306390343,KGRB,KMNM,2013-08-16 11:43:00,2013-08-16 12:27:00,2013-08-16 11:57:00,2013-08-16 12:42:00,775,790
306114889,KCLE,KDTW,2013-08-16 12:25:00,2013-08-16 12:27:00,2013-08-16 12:44:00,2013-08-16 12:56:00,775,804
306155181,KMIA,KATL,2013-08-16 11:55:00,2013-08-16 12:27:00,2013-08-16 13:21:00,2013-08-16 14:00:00,775,868
306108219,KBOS,KORD,2013-08-16 12:29:00,2013-08-16 12:27:00,2013-08-16 15:04:00,2013-08-16 14:43:00,775,911
306131420,KGRK,KDFW,2013-08-16 12:35:00,2013-08-16 12:27:00,2013-08-16 13:25:00,2013-08-16 12:57:00,775,805
306136924,KIAD,KMGW,2013-08-16 12:26:00,2013-08-16 12:28:00,2013-08-16 13:02:00,2013-08-16 13:04:00,776,812
306157018,KMSO,KSLC,2013-08-16 12:25:00,2013-08-16 12:28:00,2013-08-16 13:28:00,2013-08-16 13:31:00,776,839
306126312,KELP,KPHX,2013-08-16 12:29:00,2013-08-16 12:28:00,2013-08-16 13:27:00,2013-08-16 13:23:00,776,831
